probe_id,seed,n_slice,condition,topic,pipeline_rank,cosine_rank,pipeline_hit_at_k,cosine_hit_at_k,s4_contradiction_emitted,anti_hits_count,hint_kinds,pipeline_top1_text
post-0058-13,13,1,post_flip,ceo_name,1,1,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0059-13,13,1,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0060-13,13,1,post_flip,ceo_name,1,1,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0061-13,13,1,post_flip,conference_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0062-13,13,1,post_flip,price_usd,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0063-13,13,1,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0064-13,13,1,post_flip,conference_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0065-13,13,1,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0066-13,13,1,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0067-13,13,1,post_flip,ceo_name,1,1,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0068-13,13,1,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0069-13,13,1,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0070-13,13,1,post_flip,conference_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0071-13,13,1,post_flip,conference_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0072-13,13,1,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0073-13,13,1,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0074-13,13,1,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0075-13,13,1,post_flip,supplier_name,2,2,1,1,1,1,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0076-13,13,1,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0077-13,13,1,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0078-13,13,1,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0079-13,13,1,post_flip,price_usd,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0080-13,13,1,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0081-13,13,1,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0082-13,13,1,post_flip,ceo_name,1,1,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0083-13,13,1,post_flip,supplier_name,2,2,1,1,1,1,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0084-13,13,1,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0085-13,13,1,post_flip,supplier_name,2,2,1,1,1,1,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0086-13,13,1,post_flip,price_usd,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0087-13,13,1,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0088-13,13,1,post_flip,ceo_name,1,1,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0089-13,13,1,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0090-13,13,1,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0091-13,13,1,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0092-13,13,1,post_flip,price_usd,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0093-13,13,1,post_flip,conference_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0094-13,13,1,post_flip,ceo_name,1,1,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0095-13,13,1,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0096-13,13,1,post_flip,price_usd,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0097-13,13,1,post_flip,supplier_name,2,2,1,1,1,1,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0098-13,13,1,post_flip,price_usd,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0099-13,13,1,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0100-13,13,1,post_flip,conference_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0101-13,13,1,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0102-13,13,1,post_flip,ceo_name,1,1,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0103-13,13,1,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0104-13,13,1,post_flip,ceo_name,1,1,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0105-13,13,1,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0106-13,13,1,post_flip,ceo_name,1,1,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0107-13,13,1,post_flip,conference_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0108-13,13,1,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0109-13,13,1,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0110-13,13,1,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0111-13,13,1,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0112-13,13,1,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0113-13,13,1,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0114-13,13,1,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0115-13,13,1,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0116-13,13,1,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0117-13,13,1,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0118-13,13,1,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0119-13,13,1,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0120-13,13,1,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0121-13,13,1,post_flip,price_usd,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0122-13,13,1,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0123-13,13,1,post_flip,supplier_name,2,2,1,1,1,1,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0124-13,13,1,post_flip,conference_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0125-13,13,1,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0126-13,13,1,post_flip,conference_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0127-13,13,1,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0128-13,13,1,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0129-13,13,1,post_flip,price_usd,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0130-13,13,1,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0131-13,13,1,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
